attempt,turns,length
1182,1,3
1183,3,3
1184,14,3
1185,6,3
1186,36,4
1187,0,3
1188,0,3
1189,0,3
1190,0,3
1191,16,6
1192,5,4
1193,4,4
1194,13,4
1195,0,3
1196,6,3
1197,0,3
1198,0,3
1199,0,3
1200,0,3
1201,19,4
1202,0,3
1203,15,3
1204,0,3
1205,0,3
1206,0,3
1207,1,3
1208,13,5
1209,19,3
1210,13,3
1211,0,3
1212,36,4
1213,8,3
1214,0,3
1215,0,3
1216,1,3
1217,2,3
1218,1,3
1219,0,3
1220,0,3
1221,18,4
1222,3,3
1223,0,3
1224,12,3
1225,7,4
1226,3,3
1227,4,3
1228,1,3
1229,28,3
1230,0,3
1231,0,3
1232,0,3
1233,10,4
1234,29,5
1235,34,3
1236,17,4
1237,38,3
1238,1,3
1239,0,3
1240,7,3
1241,0,3
1242,5,5
1243,0,3
1244,10,3
1245,0,3
1246,1,3
1247,0,3
1248,6,3
1249,13,4
1250,0,3
1251,5,3
1252,23,4
1253,8,6
1254,0,3
1255,63,4
1256,12,4
1257,0,3
1258,17,4
1259,5,3
1260,0,3
1261,1,3
1262,15,3
1263,14,4
1264,22,4
1265,0,3
1266,0,3
1267,5,3
1268,0,3
1269,0,3
1270,3,3
1271,0,3
1272,0,3
1273,9,4
1274,0,3
1275,9,5
1276,45,7
1277,9,4
1278,27,5
1279,3,3
1280,2,3
1281,6,4
1282,14,5
1283,0,3
1284,16,3
1285,13,3
1286,0,3
1287,16,5
1288,0,3
1289,5,3
1290,0,3
1291,13,3
1292,1,3
1293,0,3
1294,28,7
1295,1,3
1296,0,3
1297,11,3
1298,0,3
1299,0,3
1300,2,3
1301,0,3
1302,0,3
1303,0,3
1304,0,3
1305,18,3
1306,0,3
1307,0,3
1308,0,3
1309,13,4
1310,0,3
1311,1,3
1312,7,3
1313,0,3
1314,1,3
1315,7,3
1316,1,3
1317,0,3
1318,0,3
1319,55,3
1320,9,3
1321,4,4
1322,8,3
1323,0,3
1324,18,4
1325,3,3
1326,0,3
1327,6,5
1328,0,3
1329,0,3
1330,0,3
1331,6,3
1332,13,4
1333,10,5
1334,11,4
1335,0,3
1336,0,3
1337,2,3
1338,24,3
1339,4,3
1340,25,6
1341,0,3
1342,0,3
1343,3,3
1344,2,3
1345,7,4
1346,7,3
1347,13,3
1348,0,3
1349,6,3
1350,15,5
1351,3,3
1352,1,3
1353,0,3
1354,1,4
1355,0,3
1356,4,3
1357,0,3
1358,0,3
1359,0,3
1360,48,3
1361,2,3
1362,0,3
1363,0,3
1364,13,5
1365,0,3
1366,0,3
1367,0,3
1368,0,3
1369,3,3
1370,1,3
1371,23,4
1372,1,3
1373,16,6
1374,29,4
1375,16,3
1376,0,3
1377,1,3
1378,12,3
1379,1,3
1380,1,3
1381,0,3
1382,7,5
1383,17,4
1384,0,3
1385,3,3
1386,19,7
1387,0,3
1388,6,3
1389,5,3
1390,1,3
1391,3,3
1392,39,4
1393,2,3
1394,0,3
1395,9,4
1396,45,3
1397,38,5
1398,7,4
1399,1,3
1400,8,3
1401,18,3
1402,9,4
1403,0,3
1404,0,3
1405,0,3
1406,0,3
1407,1,3
1408,17,4
1409,0,3
1410,0,3
1411,0,3
1412,2,3
1413,0,3
1414,12,4
1415,21,3
1416,3,4
1417,7,3
1418,0,3
1419,10,3
1420,0,3
1421,2,3
1422,0,3
1423,16,4
1424,12,4
1425,39,4
1426,6,3
1427,19,5
1428,0,3
1429,31,2
1430,12,4
1431,5,4
1432,10,5
1433,3,3
1434,0,3
1435,7,3
1436,10,4
1437,0,3
1438,33,3
1439,3,4
1440,0,3
1441,0,3
1442,8,3
1443,1,3
1444,7,3
1445,3,3
1446,20,5
1447,1,3
1448,89,2
1449,12,3
1450,0,3
1451,0,3
1452,23,3
1453,7,3
1454,0,3
1455,1,3
1456,9,3
1457,0,3
1458,22,3
1459,20,5
1460,6,3
1461,0,3
1462,5,4
1463,32,3
1464,1,3
1465,0,3
1466,10,4
1467,17,4
1468,7,4
1469,6,3
1470,0,3
1471,1,3
1472,0,3
1473,1,3
1474,12,3
1475,0,3
1476,1,3
1477,20,7
1478,4,3
1479,0,3
1480,0,3
1481,11,3
1482,16,3
1483,29,4
1484,13,4
1485,14,3
1486,3,3
1487,0,3
1488,1,3
1489,0,3
1490,39,3
1491,6,3
1492,0,3
1493,5,3
1494,11,3
1495,0,3
1496,0,3
1497,0,3
1498,0,3
1499,8,4
1500,23,4
1501,1,3
1502,24,5
1503,0,3
1504,22,4
1505,0,3
1506,25,6
1507,2,3
1508,20,2
1509,24,7
1510,26,3
1511,2,3
1512,19,4
1513,3,3
1514,0,3
1515,9,3
1516,7,3
1517,23,3
1518,14,4
1519,0,3
1520,0,3
1521,31,5
1522,10,4
1523,0,3
1524,40,6
1525,12,5
1526,9,3
1527,51,5
1528,0,3
1529,14,4
1530,23,2
1531,11,3
1532,15,5
1533,0,3
1534,18,4
1535,22,4
1536,1,3
1537,6,4
1538,13,4
1539,15,5
1540,0,3
1541,9,3
1542,0,3
1543,44,4
1544,0,3
1545,0,3
1546,0,3
1547,0,3
1548,38,5
1549,0,3
1550,38,5
1551,9,6
1552,7,4
1553,0,3
1554,0,3
1555,22,4
1556,29,4
1557,28,5
1558,0,3
1559,16,4
1560,12,4
1561,17,4
1562,0,3
1563,0,3
1564,1,3
1565,39,3
1566,21,6
1567,9,2
1568,16,5
1569,23,3
1570,28,5
1571,0,3
1572,32,5
1573,0,3
1574,4,3
1575,8,3
1576,1,3
1577,11,5
1578,0,3
1579,7,2
1580,11,3
1581,12,4
1582,9,4
1583,8,3
1584,11,4
1585,0,3
1586,0,3
1587,33,5
1588,25,4
1589,11,5
1590,0,3
1591,2,3
1592,19,4
1593,22,6
1594,9,4
1595,8,4
1596,9,3
1597,2,3
1598,14,3
1599,0,3
1600,11,5
1601,2,3
1602,0,3
1603,33,2
1604,43,3
1605,0,3
1606,11,2
1607,1,3
1608,51,5
1609,0,3
1610,4,3
1611,6,3
1612,12,4
1613,0,3
1614,0,3
1615,9,3
1616,0,3
1617,23,4
1618,13,4
1619,1,3
1620,1,3
1621,12,3
1622,27,4
1623,27,3
1624,7,4
1625,20,4
1626,1,3
1627,0,3
1628,0,3
1629,7,3
1630,74,3
1631,0,3
1632,0,3
1633,0,3
1634,0,3
1635,0,3
1636,0,3
1637,5,4
1638,0,3
1639,0,3
1640,0,3
1641,17,4
1642,0,3
1643,0,3
1644,28,4
1645,19,4
1646,1,4
1647,0,3
1648,34,3
1649,25,6
1650,13,4
1651,46,3
1652,25,3
1653,1,3
1654,3,3
1655,33,4
1656,17,4
1657,0,3
1658,0,3
1659,1,3
1660,11,5
1661,0,3
1662,0,3
1663,3,3
1664,16,5
1665,13,5
1666,0,3
1667,0,3
1668,10,4
1669,6,4
1670,17,5
1671,1,3
1672,1,3
1673,16,4
1674,11,5
1675,19,6
1676,2,3
1677,0,3
1678,20,5
1679,12,5
1680,34,4
1681,0,3
1682,8,3
1683,2,3
1684,27,7
1685,23,4
1686,0,3
1687,0,3
1688,0,3
1689,0,3
1690,3,3
1691,18,4
1692,24,5
1693,5,3
1694,5,3
1695,11,4
1696,52,5
1697,16,5
1698,8,3
1699,0,3
1700,8,3
1701,0,3
1702,23,3
1703,25,6
1704,29,5
1705,0,3
1706,3,3
1707,2,3
1708,38,4
1709,13,3
1710,0,3
1711,12,3
1712,9,4
1713,9,3
1714,3,3
1715,0,3
1716,0,3
1717,4,3
1718,0,3
1719,10,5
1720,17,5
1721,39,6
1722,10,4
1723,0,3
1724,17,4
1725,8,4
1726,0,3
1727,13,3
1728,29,3
1729,29,8
1730,0,3
1731,2,3
1732,3,3
1733,0,3
1734,38,5
1735,8,3
1736,10,4
1737,1,3
1738,24,4
1739,0,3
1740,3,4
1741,41,2
1742,0,3
1743,3,3
1744,2,4
1745,24,3
1746,0,3
1747,15,5
1748,4,3
1749,0,3
1750,16,3
1751,0,3
1752,40,3
1753,40,3
1754,14,4
1755,11,4
1756,16,4
1757,0,3
1758,0,3
1759,13,4
1760,0,3
1761,0,3
1762,0,3
1763,93,3
1764,0,3
1765,0,3
1766,1,3
1767,45,4
1768,36,5
1769,33,4
1770,36,3
1771,16,4
1772,31,7
1773,0,3
1774,23,3
1775,40,6
1776,26,4
1777,38,6
1778,0,3
1779,1,3
1780,0,3
1781,0,3
1782,0,3
1783,0,3
1784,11,4
1785,7,4
1786,3,3
1787,0,3
1788,0,3
1789,0,3
1790,0,3
1791,16,5
1792,9,3
1793,21,4
1794,49,4
1795,25,5
1796,0,3
1797,10,4
1798,0,3
1799,1,3
1800,26,5
1801,11,3
1802,36,4
1803,25,7
1804,20,5
1805,47,4
1806,20,5
1807,3,3
1808,0,3
1809,10,3
1810,0,3
1811,0,3
1812,16,4
1813,0,3
1814,0,3
1815,1,3
1816,28,5
1817,1,3
1818,24,3
1819,26,4
1820,9,3
1821,0,3
1822,18,4
1823,0,3
1824,19,3
1825,9,4
1826,0,3
1827,0,3
1828,7,4
1829,0,3
1830,11,3
1831,0,3
1832,0,3
1833,7,3
1834,53,4
1835,15,3
1836,47,3
1837,13,4
1838,14,4
1839,19,3
1840,27,8
1841,25,5
1842,0,3
1843,19,5
1844,0,3
1845,9,3
1846,60,5
1847,3,3
1848,0,3
1849,18,4
1850,0,3
1851,0,3
1852,46,4
1853,16,3
1854,12,4
1855,17,6
1856,0,3
1857,19,4
1858,0,3
1859,31,7
1860,0,3
1861,0,3
1862,21,4
1863,39,3
1864,12,4
1865,11,3
1866,34,4
1867,0,3
1868,34,4
1869,19,4
1870,42,8
1871,0,3
1872,19,5
1873,0,3
1874,6,2
1875,0,3
1876,8,4
1877,0,3
1878,0,3
1879,13,4
1880,0,3
1881,28,5
1882,0,3
1883,0,3
1884,0,3
1885,16,5
1886,21,3
1887,12,3
1888,0,3
1889,3,3
1890,18,5
1891,18,5
1892,0,3
1893,4,3
1894,0,3
1895,0,3
1896,0,3
1897,28,6
1898,0,3
1899,0,3
1900,1,3
1901,25,7
1902,3,3
1903,3,3
1904,18,2
1905,10,4
1906,30,6
1907,17,5
1908,0,3
1909,11,5
1910,25,5
1911,24,4
1912,2,3
1913,0,3
1914,0,3
1915,0,3
1916,18,3
1917,0,3
1918,10,5
1919,3,4
1920,19,4
1921,4,4
1922,15,4
1923,28,5
1924,0,3
1925,1,3
1926,0,3
1927,23,6
1928,3,3
1929,47,7
1930,12,4
1931,0,3
1932,12,4
1933,0,3
1934,0,3
1935,15,3
1936,0,3
1937,17,3
1938,0,3
1939,23,5
1940,7,4
1941,7,5
1942,10,6
1943,7,4
1944,2,3
1945,0,3
1946,2,3
1947,1,3
1948,35,6
1949,28,6
1950,0,3
1951,22,3
1952,0,3
1953,1,3
1954,18,4
1955,19,4
1956,6,4
1957,3,3
1958,0,3
1959,103,1
1960,0,3
1961,0,3
1962,19,5
1963,0,3
1964,0,3
1965,12,4
1966,0,3
1967,0,3
1968,18,5
1969,8,3
1970,22,6
1971,0,3
1972,0,3
1973,0,3
1974,25,3
1975,9,3
1976,0,3
1977,0,3
1978,0,3
1979,1,3
1980,75,8
1981,5,3
1982,28,6
1983,17,5
1984,10,3
1985,2,3
1986,0,3
1987,6,3
1988,51,3
1989,19,4
1990,6,4
1991,3,3
1992,0,3
1993,31,7
1994,37,4
1995,0,3
1996,11,3
1997,17,4
1998,4,4
1999,30,5
2000,0,3
2001,33,7
2002,23,3
2003,42,6
2004,0,3
2005,0,3
2006,0,3
2007,11,4
2008,23,4
2009,35,6
2010,15,6
2011,65,4
2012,13,3
2013,13,5
2014,3,3
2015,24,5
2016,15,5
2017,33,5
2018,0,3
2019,31,8
2020,0,3
2021,14,4
2022,0,3
2023,10,4
2024,33,5
2025,15,3
2026,1,3
2027,20,5
2028,0,3
2029,1,3
2030,20,6
2031,0,3
2032,0,3
2033,46,4
2034,12,4
2035,3,4
2036,21,5
2037,0,3
2038,2,3
2039,0,3
2040,27,4
2041,8,4
2042,73,5
2043,1,3
2044,23,2
2045,2,3
2046,3,3
2047,1,3
2048,7,4
2049,17,3
2050,0,3
2051,0,3
2052,4,3
2053,24,6
2054,4,4
2055,0,3
2056,0,3
2057,51,6
2058,0,3
2059,41,5
2060,13,3
2061,88,5
2062,13,4
2063,34,7
2064,31,4
2065,0,3
2066,2,3
2067,0,3
2068,15,5
2069,0,3
2070,75,6
2071,41,3
2072,30,6
2073,0,3
2074,7,4
2075,2,3
2076,64,7
2077,9,4
2078,9,4
2079,4,3
2080,49,4
2081,8,4
2082,10,4
2083,4,3
2084,3,2
2085,51,6
2086,6,3
2087,1,3
2088,0,3
2089,38,6
2090,62,7
2091,22,7
2092,0,3
2093,15,4
2094,8,5
2095,9,3
2096,11,4
2097,3,3
2098,1,3
2099,5,4
2100,0,3
2101,0,3
2102,0,3
2103,11,6
2104,13,4
2105,15,6
2106,14,4
2107,12,3
2108,19,4
2109,0,3
2110,2,4
2111,0,3
2112,21,4
2113,13,5
2114,19,4
2115,30,6
2116,11,4
2117,7,3
2118,17,4
2119,0,3
2120,16,6
2121,0,3
2122,0,3
2123,0,3
2124,41,7
2125,24,5
2126,3,4
2127,0,3
2128,0,3
2129,17,4
2130,12,4
2131,6,3
2132,0,3
2133,0,3
2134,49,5
2135,1,3
2136,12,5
2137,0,3
2138,2,3
2139,34,4
